##技能ID（Type*100+lv）,INT_Type,名称,说明,所属大类,等级,等级上限,需求建筑等级,前置研究ID,粮食需求,石头需求,木材需求,铁矿需求,金币需求,道具需求1（ID#数量）,效果ID（BuffID）,效果值,研究时间（秒）,领主经验,战斗力,名字文本,描述文本,升级数值类型：0不显示，1绝对值，2百分数,图标,脚标
ID,Type,Desc,DEC,Class,Level,MaxLevel,BuildLevelReq,PreTech1ID,FoodReq,StoneReq,WoodReq,IronReq,CoinReq,Item1Req,Param1,Param2,Time,ExpAward,PowerAward,STR_LcT,STR_LcD,TYPE,Icon,Icon_Small
50706,507,0,0,5,6,10,14,0,880000,880000,660000,660000,781250,0,108,450,834790,180000,32000,LC_RESEARCH_Economy_507,LC_COMMON_BUFF_TYPE_108,2,icon_college_eoc_02,0
50707,507,0,0,5,7,10,15,50407#50507,1760000,1760000,1320000,1320000,1953125,0,108,700,1836530,210000,64000,LC_RESEARCH_Economy_507,LC_COMMON_BUFF_TYPE_108,2,icon_college_eoc_02,0
50708,507,0,0,5,8,10,16,50408#50508,3520000,3520000,2640000,2640000,4882810,0,108,1000,4040360,240000,128000,LC_RESEARCH_Economy_507,LC_COMMON_BUFF_TYPE_108,2,icon_college_eoc_02,0
50709,507,0,0,5,9,10,17,50409#50509,7040000,7040000,5280000,5280000,12207025,0,108,1600,8888790,270000,256000,LC_RESEARCH_Economy_507,LC_COMMON_BUFF_TYPE_108,2,icon_college_eoc_02,0
50710,507,0,0,5,10,10,18,50410#50510,14080000,14080000,10560000,10560000,30517560,0,108,4000,19555330,300000,512000,LC_RESEARCH_Economy_507,LC_COMMON_BUFF_TYPE_108,2,icon_college_eoc_02,0
50801,508,T2弓兵减耗,降低训练T2弓兵消耗,5,1,10,10,50401#50501,27500,27500,20625,20625,8000,0,109,50,16200,30000,1000,LC_RESEARCH_Economy_508,LC_COMMON_BUFF_TYPE_109,2,icon_college_eoc_02,0
50802,508,0,0,5,2,10,10,0,55000,55000,41250,41250,20000,0,109,100,35640,60000,2000,LC_RESEARCH_Economy_508,LC_COMMON_BUFF_TYPE_109,2,icon_college_eoc_02,0
50803,508,0,0,5,3,10,11,0,110000,110000,82500,82500,50000,0,109,150,78400,90000,4000,LC_RESEARCH_Economy_508,LC_COMMON_BUFF_TYPE_109,2,icon_college_eoc_02,0
50804,508,0,0,5,4,10,12,50404#50504,220000,220000,165000,165000,125000,0,109,250,172480,120000,8000,LC_RESEARCH_Economy_508,LC_COMMON_BUFF_TYPE_109,2,icon_college_eoc_02,0
50805,508,0,0,5,5,10,13,0,440000,440000,330000,330000,312500,0,109,350,379450,150000,16000,LC_RESEARCH_Economy_508,LC_COMMON_BUFF_TYPE_109,2,icon_college_eoc_02,0
50806,508,0,0,5,6,10,14,0,880000,880000,660000,660000,781250,0,109,450,834790,180000,32000,LC_RESEARCH_Economy_508,LC_COMMON_BUFF_TYPE_109,2,icon_college_eoc_02,0
50807,508,0,0,5,7,10,15,50407#50507,1760000,1760000,1320000,1320000,1953125,0,109,700,1836530,210000,64000,LC_RESEARCH_Economy_508,LC_COMMON_BUFF_TYPE_109,2,icon_college_eoc_02,0
50808,508,0,0,5,8,10,16,50408#50508,3520000,3520000,2640000,2640000,4882810,0,109,1000,4040360,240000,128000,LC_RESEARCH_Economy_508,LC_COMMON_BUFF_TYPE_109,2,icon_college_eoc_02,0
50809,508,0,0,5,9,10,17,50409#50509,7040000,7040000,5280000,5280000,12207025,0,109,1600,8888790,270000,256000,LC_RESEARCH_Economy_508,LC_COMMON_BUFF_TYPE_109,2,icon_college_eoc_02,0
50810,508,0,0,5,10,10,18,50410#50510,14080000,14080000,10560000,10560000,30517560,0,109,4000,19555330,300000,512000,LC_RESEARCH_Economy_508,LC_COMMON_BUFF_TYPE_109,2,icon_college_eoc_02,0
50901,509,军营扩容,增加军营训练士兵数量,5,1,10,10,50601#50701#50801,33000,33000,24750,24750,9600,0,219,50,24000,60000,600,LC_RESEARCH_Economy_509,LC_COMMON_BUFF_TYPE_219,2,icon_college_eoc_02,0
50902,509,0,0,5,2,10,10,0,66000,66000,49500,49500,24000,0,219,100,52800,120000,1500,LC_RESEARCH_Economy_509,LC_COMMON_BUFF_TYPE_219,2,icon_college_eoc_02,0
50903,509,0,0,5,3,10,11,0,132000,132000,99000,99000,60000,0,219,150,116160,180000,3750,LC_RESEARCH_Economy_509,LC_COMMON_BUFF_TYPE_219,2,icon_college_eoc_02,0
50904,509,0,0,5,4,10,12,50604#50704#50804,264000,264000,198000,198000,150000,0,219,200,255540,240000,9375,LC_RESEARCH_Economy_509,LC_COMMON_BUFF_TYPE_219,2,icon_college_eoc_02,0
50905,509,0,0,5,5,10,13,0,528000,528000,396000,396000,375000,0,219,250,562185,300000,23437,LC_RESEARCH_Economy_509,LC_COMMON_BUFF_TYPE_219,2,icon_college_eoc_02,0
50906,509,0,0,5,6,10,14,0,1056000,1056000,792000,792000,937500,0,219,350,1236795,360000,58590,LC_RESEARCH_Economy_509,LC_COMMON_BUFF_TYPE_219,2,icon_college_eoc_02,0
50907,509,0,0,5,7,10,15,50607#50707#50807,2112000,2112000,1584000,1584000,2343750,0,219,500,2720940,420000,146475,LC_RESEARCH_Economy_509,LC_COMMON_BUFF_TYPE_219,2,icon_college_eoc_02,0
50908,509,0,0,5,8,10,16,50608#50708#50808,4224000,4224000,3168000,3168000,5859372,0,219,700,5986065,480000,366187,LC_RESEARCH_Economy_509,LC_COMMON_BUFF_TYPE_219,2,icon_college_eoc_02,0
50909,509,0,0,5,9,10,17,50609#50709#50809,8448000,8448000,6336000,6336000,14648430,0,219,1000,13169340,540000,915465,LC_RESEARCH_Economy_509,LC_COMMON_BUFF_TYPE_219,2,icon_college_eoc_02,0
50910,509,0,0,5,10,10,18,50610#50710#50810,16896000,16896000,12672000,12672000,36621072,0,219,2000,28972545,600000,2288662,LC_RESEARCH_Economy_509,LC_COMMON_BUFF_TYPE_219,2,icon_college_eoc_02,0
51001,510,军事化II,提高训练速度,5,1,10,10,50601#50701#50801,33000,33000,24750,24750,9600,0,116,50,24000,60000,600,LC_RESEARCH_Economy_510,LC_COMMON_BUFF_TYPE_116,2,icon_college_eoc_02,0
51002,510,0,0,5,2,10,10,0,66000,66000,49500,49500,24000,0,116,100,52800,120000,1500,LC_RESEARCH_Economy_510,LC_COMMON_BUFF_TYPE_116,2,icon_college_eoc_02,0
51003,510,0,0,5,3,10,11,0,132000,132000,99000,99000,60000,0,116,150,116160,180000,3750,LC_RESEARCH_Economy_510,LC_COMMON_BUFF_TYPE_116,2,icon_college_eoc_02,0
51004,510,0,0,5,4,10,12,50604#50704#50804,264000,264000,198000,198000,150000,0,116,250,255540,240000,9375,LC_RESEARCH_Economy_510,LC_COMMON_BUFF_TYPE_116,2,icon_college_eoc_02,0
51005,510,0,0,5,5,10,13,0,528000,528000,396000,396000,375000,0,116,400,562185,300000,23437,LC_RESEARCH_Economy_510,LC_COMMON_BUFF_TYPE_116,2,icon_college_eoc_02,0
51006,510,0,0,5,6,10,14,0,1056000,1056000,792000,792000,937500,0,116,600,1236795,360000,58590,LC_RESEARCH_Economy_510,LC_COMMON_BUFF_TYPE_116,2,icon_college_eoc_02,0
51007,510,0,0,5,7,10,15,50607#50707#50807,2112000,2112000,1584000,1584000,2343750,0,116,850,2720940,420000,146475,LC_RESEARCH_Economy_510,LC_COMMON_BUFF_TYPE_116,2,icon_college_eoc_02,0
51008,510,0,0,5,8,10,16,50608#50708#50808,4224000,4224000,3168000,3168000,5859372,0,116,1150,5986065,480000,366187,LC_RESEARCH_Economy_510,LC_COMMON_BUFF_TYPE_116,2,icon_college_eoc_02,0
51009,510,0,0,5,9,10,17,50609#50709#50809,8448000,8448000,6336000,6336000,14648430,0,116,1600,13169340,540000,915465,LC_RESEARCH_Economy_510,LC_COMMON_BUFF_TYPE_116,2,icon_college_eoc_02,0
51010,510,0,0,5,10,10,18,50610#50710#50810,16896000,16896000,12672000,12672000,36621072,0,116,2400,28972545,600000,2288662,LC_RESEARCH_Economy_510,LC_COMMON_BUFF_TYPE_116,2,icon_college_eoc_02,0
51101,511,T3步兵减耗,降低训练T3步兵消耗,5,1,10,10,50901#51001,33000,33000,24750,24750,9600,0,110,50,24000,60000,600,LC_RESEARCH_Economy_511,LC_COMMON_BUFF_TYPE_110,2,icon_college_eoc_02,0
51102,511,0,0,5,2,10,10,0,66000,66000,49500,49500,24000,0,110,100,52800,120000,1500,LC_RESEARCH_Economy_511,LC_COMMON_BUFF_TYPE_110,2,icon_college_eoc_02,0
51103,511,0,0,5,3,10,11,0,132000,132000,99000,99000,60000,0,110,150,116160,180000,3750,LC_RESEARCH_Economy_511,LC_COMMON_BUFF_TYPE_110,2,icon_college_eoc_02,0
51104,511,0,0,5,4,10,12,50904#51004,264000,264000,198000,198000,150000,0,110,250,255540,240000,9375,LC_RESEARCH_Economy_511,LC_COMMON_BUFF_TYPE_110,2,icon_college_eoc_02,0
51105,511,0,0,5,5,10,13,0,528000,528000,396000,396000,375000,0,110,350,562185,300000,23437,LC_RESEARCH_Economy_511,LC_COMMON_BUFF_TYPE_110,2,icon_college_eoc_02,0
51106,511,0,0,5,6,10,14,0,1056000,1056000,792000,792000,937500,0,110,450,1236795,360000,58590,LC_RESEARCH_Economy_511,LC_COMMON_BUFF_TYPE_110,2,icon_college_eoc_02,0
51107,511,0,0,5,7,10,15,50907#51007,2112000,2112000,1584000,1584000,2343750,0,110,700,2720940,420000,146475,LC_RESEARCH_Economy_511,LC_COMMON_BUFF_TYPE_110,2,icon_college_eoc_02,0
51108,511,0,0,5,8,10,16,50908#51008,4224000,4224000,3168000,3168000,5859372,0,110,1000,5986065,480000,366187,LC_RESEARCH_Economy_511,LC_COMMON_BUFF_TYPE_110,2,icon_college_eoc_02,0
51109,511,0,0,5,9,10,17,50909#51009,8448000,8448000,6336000,6336000,14648430,0,110,1600,13169340,540000,915465,LC_RESEARCH_Economy_511,LC_COMMON_BUFF_TYPE_110,2,icon_college_eoc_02,0
51110,511,0,0,5,10,10,18,50910#51010,16896000,16896000,12672000,12672000,36621072,0,110,4000,28972545,600000,2288662,LC_RESEARCH_Economy_511,LC_COMMON_BUFF_TYPE_110,2,icon_college_eoc_02,0
51201,512,T3骑兵减耗,降低训练T3骑兵消耗,5,1,10,10,50901#51001,33000,33000,24750,24750,9600,0,111,50,24000,60000,600,LC_RESEARCH_Economy_512,LC_COMMON_BUFF_TYPE_111,2,icon_college_eoc_02,0
51202,512,0,0,5,2,10,10,0,66000,66000,49500,49500,24000,0,111,100,52800,120000,1500,LC_RESEARCH_Economy_512,LC_COMMON_BUFF_TYPE_111,2,icon_college_eoc_02,0
51203,512,0,0,5,3,10,11,0,132000,132000,99000,99000,60000,0,111,150,116160,180000,3750,LC_RESEARCH_Economy_512,LC_COMMON_BUFF_TYPE_111,2,icon_college_eoc_02,0
51204,512,0,0,5,4,10,12,50904#51004,264000,264000,198000,198000,150000,0,111,250,255540,240000,9375,LC_RESEARCH_Economy_512,LC_COMMON_BUFF_TYPE_111,2,icon_college_eoc_02,0
51205,512,0,0,5,5,10,13,0,528000,528000,396000,396000,375000,0,111,350,562185,300000,23437,LC_RESEARCH_Economy_512,LC_COMMON_BUFF_TYPE_111,2,icon_college_eoc_02,0
51206,512,0,0,5,6,10,14,0,1056000,1056000,792000,792000,937500,0,111,450,1236795,360000,58590,LC_RESEARCH_Economy_512,LC_COMMON_BUFF_TYPE_111,2,icon_college_eoc_02,0
51207,512,0,0,5,7,10,15,50907#51007,2112000,2112000,1584000,1584000,2343750,0,111,700,2720940,420000,146475,LC_RESEARCH_Economy_512,LC_COMMON_BUFF_TYPE_111,2,icon_college_eoc_02,0
51208,512,0,0,5,8,10,16,50908#51008,4224000,4224000,3168000,3168000,5859372,0,111,1000,5986065,480000,366187,LC_RESEARCH_Economy_512,LC_COMMON_BUFF_TYPE_111,2,icon_college_eoc_02,0
51209,512,0,0,5,9,10,17,50909#51009,8448000,8448000,6336000,6336000,14648430,0,111,1600,13169340,540000,915465,LC_RESEARCH_Economy_512,LC_COMMON_BUFF_TYPE_111,2,icon_college_eoc_02,0
51210,512,0,0,5,10,10,18,50910#51010,16896000,16896000,12672000,12672000,36621072,0,111,4000,28972545,600000,2288662,LC_RESEARCH_Economy_512,LC_COMMON_BUFF_TYPE_111,2,icon_college_eoc_02,0
51301,513,T3弓兵减耗,降低训练T3弓兵消耗,5,1,10,10,50901#51001,33000,33000,24750,24750,9600,0,112,50,24000,60000,600,LC_RESEARCH_Economy_513,LC_COMMON_BUFF_TYPE_112,2,icon_college_eoc_02,0
51302,513,0,0,5,2,10,10,0,66000,66000,49500,49500,24000,0,112,100,52800,120000,1500,LC_RESEARCH_Economy_513,LC_COMMON_BUFF_TYPE_112,2,icon_college_eoc_02,0
51303,513,0,0,5,3,10,11,0,132000,132000,99000,99000,60000,0,112,150,116160,180000,3750,LC_RESEARCH_Economy_513,LC_COMMON_BUFF_TYPE_112,2,icon_college_eoc_02,0
51304,513,0,0,5,4,10,12,50904#51004,264000,264000,198000,198000,150000,0,112,250,255540,240000,9375,LC_RESEARCH_Economy_513,LC_COMMON_BUFF_TYPE_112,2,icon_college_eoc_02,0
51305,513,0,0,5,5,10,13,0,528000,528000,396000,396000,375000,0,112,350,562185,300000,23437,LC_RESEARCH_Economy_513,LC_COMMON_BUFF_TYPE_112,2,icon_college_eoc_02,0
51306,513,0,0,5,6,10,14,0,1056000,1056000,792000,792000,937500,0,112,450,1236795,360000,58590,LC_RESEARCH_Economy_513,LC_COMMON_BUFF_TYPE_112,2,icon_college_eoc_02,0
51307,513,0,0,5,7,10,15,50907#51007,2112000,2112000,1584000,1584000,2343750,0,112,700,2720940,420000,146475,LC_RESEARCH_Economy_513,LC_COMMON_BUFF_TYPE_112,2,icon_college_eoc_02,0
51308,513,0,0,5,8,10,16,50908#51008,4224000,4224000,3168000,3168000,5859372,0,112,1000,5986065,480000,366187,LC_RESEARCH_Economy_513,LC_COMMON_BUFF_TYPE_112,2,icon_college_eoc_02,0
51309,513,0,0,5,9,10,17,50909#51009,8448000,8448000,6336000,6336000,14648430,0,112,1600,13169340,540000,915465,LC_RESEARCH_Economy_513,LC_COMMON_BUFF_TYPE_112,2,icon_college_eoc_02,0
51310,513,0,0,5,10,10,18,50910#51010,16896000,16896000,12672000,12672000,36621072,0,112,4000,28972545,600000,2288662,LC_RESEARCH_Economy_513,LC_COMMON_BUFF_TYPE_112,2,icon_college_eoc_02,0
51401,514,行军队列I,行军队列+1,5,1,1,17,51108#51208#51308,5280000,5280000,3960000,3960000,19200000,0,101,1,13824000,1658880,1658880,LC_RESEARCH_Economy_514,LC_COMMON_BUFF_TYPE_101,1,icon_college_eoc_02,0
51501,515,T4步兵减耗,降低训练T4步兵消耗,5,1,10,10,51401,33000,33000,24750,24750,9600,0,113,50,24000,60000,600,LC_RESEARCH_Economy_515,LC_COMMON_BUFF_TYPE_113,2,icon_college_eoc_02,0
51502,515,0,0,5,2,10,10,0,66000,66000,49500,49500,24000,0,113,100,52800,120000,1500,LC_RESEARCH_Economy_515,LC_COMMON_BUFF_TYPE_113,2,icon_college_eoc_02,0
51503,515,0,0,5,3,10,11,0,132000,132000,99000,99000,60000,0,113,150,116160,180000,3750,LC_RESEARCH_Economy_515,LC_COMMON_BUFF_TYPE_113,2,icon_college_eoc_02,0
51504,515,0,0,5,4,10,12,0,264000,264000,198000,198000,150000,0,113,250,255540,240000,9375,LC_RESEARCH_Economy_515,LC_COMMON_BUFF_TYPE_113,2,icon_college_eoc_02,0
51505,515,0,0,5,5,10,13,0,528000,528000,396000,396000,375000,0,113,350,562185,300000,23437,LC_RESEARCH_Economy_515,LC_COMMON_BUFF_TYPE_113,2,icon_college_eoc_02,0
51506,515,0,0,5,6,10,14,0,1056000,1056000,792000,792000,937500,0,113,450,1236795,360000,58590,LC_RESEARCH_Economy_515,LC_COMMON_BUFF_TYPE_113,2,icon_college_eoc_02,0
51507,515,0,0,5,7,10,15,0,2112000,2112000,1584000,1584000,2343750,0,113,700,2720940,420000,146475,LC_RESEARCH_Economy_515,LC_COMMON_BUFF_TYPE_113,2,icon_college_eoc_02,0
51508,515,0,0,5,8,10,16,0,4224000,4224000,3168000,3168000,5859372,0,113,1000,5986065,480000,366187,LC_RESEARCH_Economy_515,LC_COMMON_BUFF_TYPE_113,2,icon_college_eoc_02,0
51509,515,0,0,5,9,10,17,51109#51209#51309,8448000,8448000,6336000,6336000,14648430,0,113,1600,13169340,540000,915465,LC_RESEARCH_Economy_515,LC_COMMON_BUFF_TYPE_113,2,icon_college_eoc_02,0
51510,515,0,0,5,10,10,18,51110#51210#51310,16896000,16896000,12672000,12672000,36621072,0,113,4000,28972545,600000,2288662,LC_RESEARCH_Economy_515,LC_COMMON_BUFF_TYPE_113,2,icon_college_eoc_02,0
51601,516,T4骑兵减耗,降低训练T4骑兵消耗,5,1,10,10,51401,33000,33000,24750,24750,9600,0,114,50,24000,60000,600,LC_RESEARCH_Economy_516,LC_COMMON_BUFF_TYPE_114,2,icon_college_eoc_02,0
51602,516,0,0,5,2,10,10,0,66000,66000,49500,49500,24000,0,114,100,52800,120000,1500,LC_RESEARCH_Economy_516,LC_COMMON_BUFF_TYPE_114,2,icon_college_eoc_02,0
51603,516,0,0,5,3,10,11,0,132000,132000,99000,99000,60000,0,114,150,116160,180000,3750,LC_RESEARCH_Economy_516,LC_COMMON_BUFF_TYPE_114,2,icon_college_eoc_02,0
51604,516,0,0,5,4,10,12,0,264000,264000,198000,198000,150000,0,114,250,255540,240000,9375,LC_RESEARCH_Economy_516,LC_COMMON_BUFF_TYPE_114,2,icon_college_eoc_02,0
51605,516,0,0,5,5,10,13,0,528000,528000,396000,396000,375000,0,114,350,562185,300000,23437,LC_RESEARCH_Economy_516,LC_COMMON_BUFF_TYPE_114,2,icon_college_eoc_02,0
51606,516,0,0,5,6,10,14,0,1056000,1056000,792000,792000,937500,0,114,450,1236795,360000,58590,LC_RESEARCH_Economy_516,LC_COMMON_BUFF_TYPE_114,2,icon_college_eoc_02,0
51607,516,0,0,5,7,10,15,0,2112000,2112000,1584000,1584000,2343750,0,114,700,2720940,420000,146475,LC_RESEARCH_Economy_516,LC_COMMON_BUFF_TYPE_114,2,icon_college_eoc_02,0
51608,516,0,0,5,8,10,16,0,4224000,4224000,3168000,3168000,5859372,0,114,1000,5986065,480000,366187,LC_RESEARCH_Economy_516,LC_COMMON_BUFF_TYPE_114,2,icon_college_eoc_02,0
51609,516,0,0,5,9,10,17,51109#51209#51309,8448000,8448000,6336000,6336000,14648430,0,114,1600,13169340,540000,915465,LC_RESEARCH_Economy_516,LC_COMMON_BUFF_TYPE_114,2,icon_college_eoc_02,0
51610,516,0,0,5,10,10,18,51110#51210#51310,16896000,16896000,12672000,12672000,36621072,0,114,4000,28972545,600000,2288662,LC_RESEARCH_Economy_516,LC_COMMON_BUFF_TYPE_114,2,icon_college_eoc_02,0
51701,517,T4弓兵减耗,降低训练T4弓兵消耗,5,1,10,10,51401,33000,33000,24750,24750,9600,0,115,50,24000,60000,600,LC_RESEARCH_Economy_517,LC_COMMON_BUFF_TYPE_115,2,icon_college_eoc_02,0
51702,517,0,0,5,2,10,10,0,66000,66000,49500,49500,24000,0,115,100,52800,120000,1500,LC_RESEARCH_Economy_517,LC_COMMON_BUFF_TYPE_115,2,icon_college_eoc_02,0
51703,517,0,0,5,3,10,11,0,132000,132000,99000,99000,60000,0,115,150,116160,180000,3750,LC_RESEARCH_Economy_517,LC_COMMON_BUFF_TYPE_115,2,icon_college_eoc_02,0
51704,517,0,0,5,4,10,12,0,264000,264000,198000,198000,150000,0,115,250,255540,240000,9375,LC_RESEARCH_Economy_517,LC_COMMON_BUFF_TYPE_115,2,icon_college_eoc_02,0
51705,517,0,0,5,5,10,13,0,528000,528000,396000,396000,375000,0,115,350,562185,300000,23437,LC_RESEARCH_Economy_517,LC_COMMON_BUFF_TYPE_115,2,icon_college_eoc_02,0
51706,517,0,0,5,6,10,14,0,1056000,1056000,792000,792000,937500,0,115,450,1236795,360000,58590,LC_RESEARCH_Economy_517,LC_COMMON_BUFF_TYPE_115,2,icon_college_eoc_02,0
51707,517,0,0,5,7,10,15,0,2112000,2112000,1584000,1584000,2343750,0,115,700,2720940,420000,146475,LC_RESEARCH_Economy_517,LC_COMMON_BUFF_TYPE_115,2,icon_college_eoc_02,0
51708,517,0,0,5,8,10,16,0,4224000,4224000,3168000,3168000,5859372,0,115,1000,5986065,480000,366187,LC_RESEARCH_Economy_517,LC_COMMON_BUFF_TYPE_115,2,icon_college_eoc_02,0
51709,517,0,0,5,9,10,17,51109#51209#51309,8448000,8448000,6336000,6336000,14648430,0,115,1600,13169340,540000,915465,LC_RESEARCH_Economy_517,LC_COMMON_BUFF_TYPE_115,2,icon_college_eoc_02,0
51710,517,0,0,5,10,10,18,51110#51210#51310,16896000,16896000,12672000,12672000,36621072,0,115,4000,28972545,600000,2288662,LC_RESEARCH_Economy_517,LC_COMMON_BUFF_TYPE_115,2,icon_college_eoc_02,0
51801,518,行军队列II,行军队列+1,5,1,1,25,51510#51610#51710,65358225,78429870,51850858,51850858,65358225,0,101,1,53846460,4976640,4357215,LC_RESEARCH_Economy_518,LC_COMMON_BUFF_TYPE_101,1,icon_college_eoc_02,0
60101,601,采集II,提高资源采集速度,6,1,10,12,60201,27500,27500,20625,20625,8000,0,135,100,16000,40000,400,LC_RESEARCH_Economy_601,LC_COMMON_BUFF_TYPE_135,2,icon_college_eoc_02,0
60102,601,0,0,6,2,10,12,0,55000,55000,41250,41250,20000,0,135,200,35200,80000,1000,LC_RESEARCH_Economy_601,LC_COMMON_BUFF_TYPE_135,2,icon_college_eoc_02,0
60103,601,0,0,6,3,10,12,0,110000,110000,82500,82500,50000,0,135,300,77440,120000,2500,LC_RESEARCH_Economy_601,LC_COMMON_BUFF_TYPE_135,2,icon_college_eoc_02,0
60104,601,0,0,6,4,10,14,60204,220000,220000,165000,165000,125000,0,135,450,170360,160000,6250,LC_RESEARCH_Economy_601,LC_COMMON_BUFF_TYPE_135,2,icon_college_eoc_02,0
60105,601,0,0,6,5,10,16,0,440000,440000,330000,330000,312500,0,135,600,374790,200000,15625,LC_RESEARCH_Economy_601,LC_COMMON_BUFF_TYPE_135,2,icon_college_eoc_02,0
60106,601,0,0,6,6,10,18,0,880000,880000,660000,660000,781250,0,135,800,824530,240000,39060,LC_RESEARCH_Economy_601,LC_COMMON_BUFF_TYPE_135,2,icon_college_eoc_02,0
60107,601,0,0,6,7,10,20,60207,1760000,1760000,1320000,1320000,1953125,0,135,1000,1813960,280000,97650,LC_RESEARCH_Economy_601,LC_COMMON_BUFF_TYPE_135,2,icon_college_eoc_02,0
60108,601,0,0,6,8,10,22,60208,3520000,3520000,2640000,2640000,4882810,0,135,1300,3990710,320000,244125,LC_RESEARCH_Economy_601,LC_COMMON_BUFF_TYPE_135,2,icon_college_eoc_02,0
60109,601,0,0,6,9,10,24,60209,7040000,7040000,5280000,5280000,12207025,0,135,1700,8779560,360000,610310,LC_RESEARCH_Economy_601,LC_COMMON_BUFF_TYPE_135,2,icon_college_eoc_02,0
60110,601,0,0,6,10,10,25,60210,14080000,14080000,10560000,10560000,30517560,0,135,3000,19315030,400000,1525775,LC_RESEARCH_Economy_601,LC_COMMON_BUFF_TYPE_135,2,icon_college_eoc_02,0
60201,602,采集急行,提高采集行军速度,6,1,10,12,0,27500,27500,20625,20625,8000,0,130,100,16000,40000,400,LC_RESEARCH_Economy_602,LC_COMMON_BUFF_TYPE_130,2,icon_college_eoc_02,0
60202,602,0,0,6,2,10,12,0,55000,55000,41250,41250,20000,0,130,200,35200,80000,1000,LC_RESEARCH_Economy_602,LC_COMMON_BUFF_TYPE_130,2,icon_college_eoc_02,0
60203,602,0,0,6,3,10,12,0,110000,110000,82500,82500,50000,0,130,300,77440,120000,2500,LC_RESEARCH_Economy_602,LC_COMMON_BUFF_TYPE_130,2,icon_college_eoc_02,0
60204,602,0,0,6,4,10,14,0,220000,220000,165000,165000,125000,0,130,450,170360,160000,6250,LC_RESEARCH_Economy_602,LC_COMMON_BUFF_TYPE_130,2,icon_college_eoc_02,0
60205,602,0,0,6,5,10,16,0,440000,440000,330000,330000,312500,0,130,600,374790,200000,15625,LC_RESEARCH_Economy_602,LC_COMMON_BUFF_TYPE_130,2,icon_college_eoc_02,0
60206,602,0,0,6,6,10,18,0,880000,880000,660000,660000,781250,0,130,800,824530,240000,39060,LC_RESEARCH_Economy_602,LC_COMMON_BUFF_TYPE_130,2,icon_college_eoc_02,0
60207,602,0,0,6,7,10,20,0,1760000,1760000,1320000,1320000,1953125,0,130,1000,1813960,280000,97650,LC_RESEARCH_Economy_602,LC_COMMON_BUFF_TYPE_130,2,icon_college_eoc_02,0
60208,602,0,0,6,8,10,22,0,3520000,3520000,2640000,2640000,4882810,0,130,1300,3990710,320000,244125,LC_RESEARCH_Economy_602,LC_COMMON_BUFF_TYPE_130,2,icon_college_eoc_02,0
60209,602,0,0,6,9,10,24,0,7040000,7040000,5280000,5280000,12207025,0,130,1700,8779560,360000,610310,LC_RESEARCH_Economy_602,LC_COMMON_BUFF_TYPE_130,2,icon_college_eoc_02,0
60210,602,0,0,6,10,10,25,0,14080000,14080000,10560000,10560000,30517560,0,130,3000,19315030,400000,1525775,LC_RESEARCH_Economy_602,LC_COMMON_BUFF_TYPE_130,2,icon_college_eoc_02,0
60301,603,负载II,提高部队负重,6,1,10,12,60201,27500,27500,20625,20625,8000,0,136,100,16000,40000,400,LC_RESEARCH_Economy_603,LC_COMMON_BUFF_TYPE_136,2,icon_college_eoc_02,0
60302,603,0,0,6,2,10,12,0,55000,55000,41250,41250,20000,0,136,200,35200,80000,1000,LC_RESEARCH_Economy_603,LC_COMMON_BUFF_TYPE_136,2,icon_college_eoc_02,0
60303,603,0,0,6,3,10,12,0,110000,110000,82500,82500,50000,0,136,300,77440,120000,2500,LC_RESEARCH_Economy_603,LC_COMMON_BUFF_TYPE_136,2,icon_college_eoc_02,0
60304,603,0,0,6,4,10,14,60204,220000,220000,165000,165000,125000,0,136,450,170360,160000,6250,LC_RESEARCH_Economy_603,LC_COMMON_BUFF_TYPE_136,2,icon_college_eoc_02,0
60305,603,0,0,6,5,10,16,0,440000,440000,330000,330000,312500,0,136,600,374790,200000,15625,LC_RESEARCH_Economy_603,LC_COMMON_BUFF_TYPE_136,2,icon_college_eoc_02,0
60306,603,0,0,6,6,10,18,0,880000,880000,660000,660000,781250,0,136,800,824530,240000,39060,LC_RESEARCH_Economy_603,LC_COMMON_BUFF_TYPE_136,2,icon_college_eoc_02,0
60307,603,0,0,6,7,10,20,60207,1760000,1760000,1320000,1320000,1953125,0,136,1000,1813960,280000,97650,LC_RESEARCH_Economy_603,LC_COMMON_BUFF_TYPE_136,2,icon_college_eoc_02,0
60308,603,0,0,6,8,10,22,60208,3520000,3520000,2640000,2640000,4882810,0,136,1300,3990710,320000,244125,LC_RESEARCH_Economy_603,LC_COMMON_BUFF_TYPE_136,2,icon_college_eoc_02,0
60309,603,0,0,6,9,10,24,60209,7040000,7040000,5280000,5280000,12207025,0,136,1700,8779560,360000,610310,LC_RESEARCH_Economy_603,LC_COMMON_BUFF_TYPE_136,2,icon_college_eoc_02,0
60310,603,0,0,6,10,10,25,60210,14080000,14080000,10560000,10560000,30517560,0,136,3000,19315030,400000,1525775,LC_RESEARCH_Economy_603,LC_COMMON_BUFF_TYPE_136,2,icon_college_eoc_02,0
60401,604,军事化III,提高训练速度,6,1,10,12,60101#60201#60301,27500,27500,20625,20625,8000,0,116,50,16000,40000,400,LC_RESEARCH_Economy_604,LC_COMMON_BUFF_TYPE_116,2,icon_college_eoc_02,0
